title,cik_str,ticker
"Tarsus Pharmaceuticals, Inc.",0001819790,TARS
"ABERDEEN EMERGING MARKETS EQUITY INCOME FUND, INC.",0000846676,AEF
"DHI GROUP, INC.",0001393883,DHX
"Chicago Atlantic Real Estate Finance, Inc.",0001867949,REFI
Healthwell Acquisition Corp. I,0001845013,HWEL
Hoegh LNG Partners LP,0001603016,HMLP
AfterNext HealthTech Acquisition Corp.,0001865975,AFTR
UNITY BANCORP INC /NJ/,0000920427,UNTY
PCSB Financial Corp,0001691337,PCSB
INVESTORS TITLE CO,0000720858,ITIC
"Bark, Inc.",0001819574,BARK
NUVEEN REAL ESTATE INCOME FUND,0001158289,JRS
"Honest Company, Inc.",0001530979,HNST
BlackRock Capital Investment Corp,0001326003,BKCC
Green Plains Partners LP,0001635650,GPP
MELI Kaszek Pioneer Corp,0001870258,MEKA
"Pulmatrix, Inc.",0001574235,PULM
Anthemis Digital Acquisitions I Corp,0001853928,ADAL
SERNOVA CORP.,0001491434,SEOVF
TUPPERWARE BRANDS CORP,0001008654,TUP
Verona Pharma plc,0001657312,VRNA
GrowGeneration Corp.,0001604868,GRWG
"OCULAR THERAPEUTIX, INC",0001393434,OCUL
"KORE Group Holdings, Inc.",0001855457,KORE
Professional Holding Corp.,0001630856,PFHD
"ACM Research, Inc.",0001680062,ACMR
"AFC Gamma, Inc.",0001822523,AFCG
First Western Financial Inc,0001327607,MYFW
Climate Real Impact Solutions II Acquisition Corp,0001835713,CLIM
Blue Whale Acquisition Corp I,0001854863,BWC
"Thorne Healthtech, Inc.",0001844280,THRN
Noble Rock Acquisition Corp,0001831964,NRAC
"eHealth, Inc.",0001333493,EHTH
Perella Weinberg Partners,0001777835,PWP
AMERICAN REALTY INVESTORS INC,0001102238,ARL
"Thunder Bridge Capital Partners IV, Inc.",0001843993,THCP
"GigCapital5, Inc.",0001844505,GIA
EGAIN Corp,0001066194,EGAN
"EyePoint Pharmaceuticals, Inc.",0001314102,EYPT
Digimarc CORP,0001438231,DMRC
"dMY Technology Group, Inc. VI",0001858327,DMYS
Authentic Equity Acquisition Corp.,0001827392,AEAC
MFS CHARTER INCOME TRUST,0000851170,MCR
Insight Acquisition Corp. /DE,0001862463,INAQ
"22nd Century Group, Inc.",0001347858,XXII
"Esquire Financial Holdings, Inc.",0001531031,ESQ
Panamera Holdings Corp,0001620749,PHCI
"Provident Bancorp, Inc. /MD/",0001778784,PVBC
"DESTINATION XL GROUP, INC.",0000813298,DXLG
COMPX INTERNATIONAL INC,0001049606,CIX
Iris Energy Ltd,0001878848,IREN
"Postal Realty Trust, Inc.",0001759774,PSTL
Sports Ventures Acquisition Corp.,0001826574,AKIC
"Identiv, Inc.",0001036044,INVE
LANDEC CORP \CA\,0001005286,LNDC
Good Works II Acquisition Corp.,0001850487,GWII
BRIGHTCOVE INC,0001313275,BCOV
"AppHarvest, Inc.",0001807707,APPH
"Vera Therapeutics, Inc.",0001831828,VERA
UNIVERSAL TECHNICAL INSTITUTE INC,0001261654,UTI
Sandbridge X2 Corp,0001842729,SBII
"First Guaranty Bancshares, Inc.",0001408534,FGBI
374Water Inc.,0000933972,SCWO
Western Asset High Yield Defined Opportunity Fund Inc.,0001497186,HYI
ACE Convergence Acquisition Corp.,0001813658,ACEV
MILLER INDUSTRIES INC /TN/,0000924822,MLR
Trepont Acquisition Corp I,0001826991,TACA
Nuveen Global High Income Fund,0001615905,JGH
Mountain & Co. I Acquisition Corp.,0001856995,MCAA
"BLACKROCK INCOME TRUST, INC.",0000832327,BKT
Argo Blockchain Plc,0001841675,ARBK
UNIFI INC,0000100726,UFI
"Inspired Entertainment, Inc.",0001615063,INSE
"RumbleOn, Inc.",0001596961,RMBL
Cascade Acquisition Corp,0001822309,CAS
Avista Public Acquisition Corp. II,0001846253,AHPA
"Vinco Ventures, Inc.",0001717556,BBIG
WEYCO GROUP INC,0000106532,WEYS
Ondas Holdings Inc.,0001646188,ONDS
Nuveen S&P 500 Dynamic Overwrite Fund,0001338561,SPXX
Talon 1 Acquisition Corp,0001860482,TOAC
"SUPERIOR GROUP OF COMPANIES, INC.",0000095574,SGC
"BLUE RIDGE BANKSHARES, INC.",0000842717,BRBS
NOODLES & Co,0001275158,NDLS
SVF Investment Corp. 2,0001837238,SVFB
DTRT Health Acquisition Corp.,0001865537,DTRT
Hunt Companies Acquisition Corp. I,0001850038,HTAQ
Direct Selling Acquisition Corp.,0001871745,DSAQ
MFS MULTIMARKET INCOME TRUST,0000809173,MMT
Perception Capital Corp. II,0001844149,PCCT
Corsair Partnering Corp,0001842659,CORS
Frontier Acquisition Corp.,0001842223,FRON
"Provention Bio, Inc.",0001695357,PRVB
"BuzzFeed, Inc.",0001828972,BZFD
Pangaea Logistics Solutions Ltd.,0001606909,PANL
Williams Rowland Acquisition Corp.,0001855168,WRAC
TKB Critical Technologies 1,0001860514,USCT
AERIE PHARMACEUTICALS INC,0001337553,AERI
Spindletop Health Acquisition Corp.,0001848558,SHCA
SCVX Corp.,0001794717,SCVX
TEMPLETON EMERGING MARKETS INCOME FUND,0000909112,TEI
"TheRealReal, Inc.",0001573221,REAL
Mercato Partners Acquisition Corp,0001853436,MPRA
INTEGRATED RAIL & RESOURCES ACQUISITION CORP,0001854795,IRRX
Kismet Acquisition Two Corp.,0001825962,KAII
ExcelFin Acquisition Corp.,0001852749,XFIN
Chain Bridge I,0001845149,CBRG
Software Acquisition Group Inc. III,0001841800,SWAG
BLACKROCK NEW YORK MUNICIPAL INCOME TRUST,0001137390,BNY
Lerer Hippeau Acquisition Corp.,0001841948,LHAA
7 Acquisition Corp,0001850699,SVNA
"First Light Acquisition Group, Inc.",0001855485,FLAG
DP Cap Acquisition Corp I,0001857803,DPCS
RCF Acquisition Corp.,0001870143,RCFA
Alpha Capital Acquisition Co,0001836547,ASPC
Focus Impact Acquisition Corp.,0001854480,FIAC
ACNB CORP,0000715579,ACNB
BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND,0001521404,BGH
"Tyra Biosciences, Inc.",0001863127,TYRA
Natural Order Acquisition Corp.,0001824888,NOAC
Intelligent Medicine Acquisition Corp.,0001850051,IQMD
Provident Acquisition Corp.,0001830531,PAQC
Bright Lights Acquisition Corp.,0001827328,BLTS
BOA Acquisition Corp.,0001838544,BOAS
Aequi Acquisition Corp.,0001823826,ARBG
PROPTECH INVESTMENT CORP. II,0001821075,PTIC
BlackSky Technology Inc.,0001753539,BKSY
"PARKE BANCORP, INC.",0001315399,PKBK
NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP,0000746514,NEN
Biotech Acquisition Co,0001825413,BIOT
Music Acquisition Corp,0001835236,TMAC
SCP & CO Healthcare Acquisition Co,0001820160,SHAC
Crixus BH3 Acquisition Co,0001851612,BHAC
Tristar Acquisition I Corp.,0001852736,TRIS
Worldwide Webb Acquisition Corp.,0001853044,WWAC
Learn CW Investment Corp,0001847577,LCW
7GC & Co. Holdings Inc.,0001826011,VII
9F Inc.,0001619544,JFU
Itiquira Acquisition Corp.,0001805508,ITQ
Oyster Enterprises Acquisition Corp.,0001834226,OSTR
Fortress Value Acquisition Corp. III,0001824434,FVT
"FIRST BUSINESS FINANCIAL SERVICES, INC.",0001521951,FBIZ
SeaSpine Holdings Corp,0001637761,SPNE
Group Nine Acquisition Corp.,0001832250,GNAC
Z-Work Acquisition Corp.,0001828438,ZWRK
"HEMISPHERE MEDIA GROUP, INC.",0001567345,HMTV
BARINGS CORPORATE INVESTORS,0000275694,MCI
IX Acquisition Corp.,0001852019,IXAQ
LDH Growth Corp I,0001842373,LDHA
Pegasus Digital Mobility Acquisition Corp.,0001861541,PGSS
"Lightning eMotors, Inc.",0001802749,ZEV
ORRSTOWN FINANCIAL SERVICES INC,0000826154,ORRF
Velocity Acquisition Corp.,0001832371,VELO
"Kezar Life Sciences, Inc.",0001645666,KZR
Information Services Group Inc.,0001371489,III
Hawks Acquisition Corp,0001841144,HWKZ
10X Capital Venture Acquisition Corp. II,0001848898,VCXA
Valor Latitude Acquisition Corp.,0001843091,VLAT
SOLLENSYS CORP.,0001519177,SOLS
"ClearPoint Neuro, Inc.",0001285550,CLPT
NEXTNAV INC.,0001865631,NN
ALLSPRING MULTI-SECTOR INCOME FUND,0001227073,ERC
Osiris Acquisition Corp.,0001832136,OSI
STUDIO CITY INTERNATIONAL HOLDINGS Ltd,0001713334,MSC
"AEMETIS, INC",0000738214,AMTX
Oaktree Acquisition Corp. II,0001820931,OACB
FIRST TRUST SENIOR FLOATING RATE INCOME FUND II,0001282850,FCT
"Loop Industries, Inc.",0001504678,LOOP
Venator Materials PLC,0001705682,VNTR
"URBAN ONE, INC.",0001041657,UONE
Eaton Vance National Municipal Opportunities Trust,0001454741,EOT
"BLACKROCK MUNIVEST FUND II, INC.",0000897269,MVT
Innovid Corp.,0001835378,CTV
CITIZENS FINANCIAL SERVICES INC,0000739421,CZFS
Intercure Ltd.,0001857030,INCR
"Sculptor Capital Management, Inc.",0001403256,SCU
"FVCBankcorp, Inc.",0001675644,FVCB
"HERON THERAPEUTICS, INC. /DE/",0000818033,HRTX
"Entrada Therapeutics, Inc.",0001689375,TRDA
AF Acquisition Corp.,0001841661,AFAQ
EG Acquisition Corp.,0001843973,EGGF
"EverQuote, Inc.",0001640428,EVER
"ROCKY BRANDS, INC.",0000895456,RCKY
Silence Therapeutics plc,0001479615,SLN
Shelter Acquisition Corp I,0001844908,SHQA
Nerdy Inc.,0001819404,NRDY
AMERICAN PUBLIC EDUCATION INC,0001201792,APEI
"Genius Brands International, Inc.",0001355848,GNUS
First Reserve Sustainable Growth Corp.,0001842883,FRSG
"GigInternational1, Inc.",0001848795,GIW
"ALPINE IMMUNE SCIENCES, INC.",0001626199,ALPN
Western Copper & Gold Corp,0001364125,WRN
"Arteris, Inc.",0001667011,AIP
"Compass Therapeutics, Inc.",0001738021,CMPX
FAST Acquisition Corp. II,0001839824,FZT
ASHFORD HOSPITALITY TRUST INC,0001232582,AHT
Glass Houses Acquisition Corp.,0001841734,GLHA
Virtus AllianzGI Convertible & Income Fund II,0001227857,NCZ
ENETI INC.,0001587264,NETI
"Bankwell Financial Group, Inc.",0001505732,BWFG
Pine Island Acquisition Corp.,0001822835,PIPP
"MULIANG VIAGOO TECHNOLOGY, INC.",0001629665,MULG
"Ranger Energy Services, Inc.",0001699039,RNGR
Ardmore Shipping Corp,0001577437,ASC
SKYDECK ACQUISITION CORP.,0001847152,SKYA
EQ Health Acquisition Corp.,0001826729,EQHA
"Allovir, Inc.",0001754068,ALVR
XPAC Acquisition Corp.,0001853397,XPAX
PFSWEB INC,0001095315,PFSW
TERAWULF INC.,0001083301,WULF
"Whole Earth Brands, Inc.",0001753706,FREE
two,0001843988,TWOA
McEwen Mining Inc.,0000314203,MUX
Turtle Beach Corp,0001493761,HEAR
"Viridian Therapeutics, Inc.\DE",0001590750,VRDN
CATO CORP,0000018255,CATO
"RCM TECHNOLOGIES, INC.",0000700841,RCMT
"LEXICON PHARMACEUTICALS, INC.",0001062822,LXRX
"Emerald Holding, Inc.",0001579214,EEX
"GREENLIGHT CAPITAL RE, LTD.",0001385613,GLRE
Fathom Digital Manufacturing Corp,0001836176,FATH
Adaptimmune Therapeutics PLC,0001621227,ADAP
"Cohen & Steers Select Preferred & Income Fund, Inc.",0001498612,PSF
"Veritone, Inc.",0001615165,VERI
Zomedica Corp.,0001684144,ZOM
"Pioneer Bancorp, Inc./MD",0001769663,PBFS
"Icosavax, Inc.",0001786255,ICVX
"Mersana Therapeutics, Inc.",0001442836,MRSN
Moringa Acquisition Corp,0001835416,MACA
BIG 5 SPORTING GOODS Corp,0001156388,BGFV
PARK AEROSPACE CORP,0000076267,PKE
PURE CYCLE CORP,0000276720,PCYO
Atomera Inc,0001420520,ATOM
KKR Income Opportunities Fund,0001515940,KIO
"ATLAS TECHNICAL CONSULTANTS, INC.",0001751143,ATCX
HF Foods Group Inc.,0001680873,HFFG
OCWEN FINANCIAL CORP,0000873860,OCN
"Xeris Biopharma Holdings, Inc.",0001867096,XERS
FIRST TRUST ENERGY INFRASTRUCTURE FUND,0001513789,FIF
"bluebird bio, Inc.",0001293971,BLUE
"CONSUMER PORTFOLIO SERVICES, INC.",0000889609,CPSS
"BLACKROCK MUNIYIELD QUALITY FUND II, INC.",0000887394,MQT
"Verastem, Inc.",0001526119,VSTM
Twin Ridge Capital Acquisition Corp.,0001840353,TRCA
Isleworth Healthcare Acquisition Corp.,0001837997,ISLE
Avalon Acquisition Inc.,0001836478,AVAC
Waverley Capital Acquisition Corp. 1,0001849580,WAVC
"Troops, Inc. /Cayman Islands/",0001412095,TROO
CENTURY CASINOS INC /CO/,0000911147,CNTY
"LIFETIME BRANDS, INC",0000874396,LCUT
Invesco Pennsylvania Value Municipal Income Trust,0000895528,VPV
PWP Forward Acquisition Corp. I,0001825739,FRW
REPUBLIC FIRST BANCORP INC,0000834285,FRBK
MiX Telematics Ltd,0001576914,MIXT
"Village Farms International, Inc.",0001584549,VFF
Delwinds Insurance Acquisition Corp.,0001812360,DWIN
"Tenaya Therapeutics, Inc.",0001858848,TNYA
"Talkspace, Inc.",0001803901,TALK
Viveon Health Acquisition Corp.,0001823857,VHAQ
"BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST, INC.",0000894242,BKN
"GoHealth, Inc.",0001808220,GOCO
ACCRETION ACQUISITION CORP.,0001855555,ENER
WESTERN ASSET INFLATION-LINKED INCOME FUND,0001254370,WIA
Nuveen AMT-Free Municipal Value Fund,0001450445,NUW
BLACKROCK FLOATING RATE INCOME TRUST,0001287480,BGT
NORTHRIM BANCORP INC,0001163370,NRIM
"MORGAN STANLEY INDIA INVESTMENT FUND, INC.",0000916618,IIF
SPROTT FOCUS TRUST INC.,0000825202,FUND
Deep Lake Capital Acquisition Corp.,0001831928,DLCA
"Dyne Therapeutics, Inc.",0001818794,DYN
"BLACKROCK MUNIHOLDINGS QUALITY FUND II, INC.",0001071899,MUE
Endurance Acquisition Corp.,0001864891,EDNC
"PLIANT THERAPEUTICS, INC.",0001746473,PLRX
AC Immune SA,0001651625,ACIU
"Altimmune, Inc.",0001326190,ALT
Great Ajax Corp.,0001614806,AJX
FAST Acquisition Corp.,0001815737,FST
Gaming & Hospitality Acquisition Corp.,0001806156,GHAC
World Quantum Growth Acquisition Corp.,0001851174,WQGA
"Singular Genomics Systems, Inc.",0001850906,OMIC
Theratechnologies Inc.,0001512717,THTX
LMP CAPITAL & INCOME FUND INC.,0001270131,SCD
Redwire Corp,0001819810,RDW
VBI Vaccines Inc/BC,0000764195,VBIV
"HYDROFARM HOLDINGS GROUP, INC.",0001695295,HYFM
AXT INC,0001051627,AXTI
McLaren Technology Acquisition Corp.,0001851625,MLAI
"Lineage Cell Therapeutics, Inc.",0000876343,LCTX
Home Plate Acquisition Corp,0001863181,HPLT
Summit Healthcare Acquisition Corp.,0001839185,SMIH
Pyrophyte Acquisition Corp.,0001848756,PHYT
"4D Molecular Therapeutics, Inc.",0001650648,FDMT
"ACRO BIOMEDICAL CO., LTD.",0001622996,ACBM
Bite Acquisition Corp.,0001831270,BITE
TSAKOS ENERGY NAVIGATION LTD,0001166663,TNP
Green Visor Financial Technology Acquisition Corp I,0001858503,GVCI
Recharge Acquisition Corp.,0001817786,RCHG
Artemis Strategic Investment Corp,0001839990,ARTE
FANHUA INC.,0001413855,FANH
CalAmp Corp.,0000730255,CAMP
Corazon Capital V838 Monoceros Corp,0001844635,CRZN
Compass Digital Acquisition Corp.,0001851909,CDAQ
SWK Holdings Corp,0001089907,SWKH
"AgileThought, Inc.",0001790625,AGIL
Quantum FinTech Acquisition Corp,0001830795,QFTA
StoneBridge Acquisition Corp.,0001844981,APAC
DA32 Life Science Tech Acquisition Corp.,0001863294,DALS
Live Oak Crestview Climate Acquisition Corp.,0001848323,LOCC
"USCB FINANCIAL HOLDINGS, INC.",0001901637,USCB
"Latch, Inc.",0001826000,LTCH
Sarissa Capital Acquisition Corp.,0001821682,SRSA
Innate Pharma SA,0001598599,IPHA
SILICOM LTD.,0000916793,SILC
MOGU Inc.,0001743971,MOGU
Sono Group N.V.,0001840416,SEV
EZRaider Co.,0001543066,EZRG
NGL Energy Partners LP,0001504461,NGL
Stellus Capital Investment Corp,0001551901,SCM
Limoneira CO,0001342423,LMNR
Real Brokerage Inc,0001862461,REAX
PARK OHIO HOLDINGS CORP,0000076282,PKOH
BEL FUSE INC /NJ,0000729580,BELFA
BATTALION OIL CORP,0001282648,BATL
Fangdd Network Group Ltd.,0001750593,DUO
Horizon Technology Finance Corp,0001487428,HRZN
FULL HOUSE RESORTS INC,0000891482,FLL
"1stdibs.com, Inc.",0001600641,DIBS
TB SA Acquisition Corp,0001843764,TBSA
"IronNet, Inc.",0001777946,IRNT
EVOLUTION PETROLEUM CORP,0001006655,EPM
BayCom Corp,0001730984,BCML
CUMULUS MEDIA INC,0001058623,CMLS
REVLON INC /DE/,0000887921,REV
Apyx Medical Corp,0000719135,APYX
Build Acquisition Corp.,0001838666,BGSX
DoubleLine Opportunistic Credit Fund,0001525201,DBL
AENZA S.A.A.,0001572621,AENZ
Orion Biotech Opportunities Corp.,0001847416,ORIA
Magnum Opus Acquisition Ltd,0001843121,OPA
INVESCO DB BASE METALS FUND,0001383084,DBB
MOLECULAR PARTNERS AG,0001745114,MOLN
SDCL EDGE Acquisition Corp,0001846975,SEDA
Metalla Royalty & Streaming Ltd.,0001722606,MTA
KALTURA INC,0001432133,KLTR
NATURES SUNSHINE PRODUCTS INC,0000275053,NATR
RAYONIER ADVANCED MATERIALS INC.,0001597672,RYAM
Prelude Therapeutics Inc,0001678660,PRLD
CAT9 Group Inc.,0001632275,CATN
AEHR TEST SYSTEMS,0001040470,AEHR
CECO ENVIRONMENTAL CORP,0000003197,CECE
Black Mountain Acquisition Corp.,0001848020,BMAC
PIMCO CALIFORNIA MUNICIPAL INCOME FUND II,0001170300,PCK
NUVEEN OHIO QUALITY MUNICIPAL INCOME FUND,0000878200,NUO
Rallybio Corp,0001739410,RLYB
ESKAY MINING CORP,0001010559,ESKYF
EMX Royalty Corp,0001285786,EMX
TCW STRATEGIC INCOME FUND INC,0000809559,TSI
MFS MUNICIPAL INCOME TRUST,0000801961,MFM
TRECORA RESOURCES,0000007039,TREC
Momentus Inc.,0001781162,MNTS
"Commercial Vehicle Group, Inc.",0001290900,CVGI
International Media Acquisition Corp.,0001846235,IMAQ
Nuveen Core Equity Alpha Fund,0001385763,JCE
NVE CORP /NEW/,0000724910,NVEC
"Spire Global, Inc.",0001816017,SPIR
"Phathom Pharmaceuticals, Inc.",0001783183,PHAT
NUVEEN SELECT TAX FREE INCOME PORTFOLIO,0000883618,NXP
Vickers Vantage Corp. I,0001820190,VCKA
CONNECTICUT LIGHT & POWER CO,0000023426,CNLHN
"TILLY'S, INC.",0001524025,TLYS
HIGHLAND GLOBAL ALLOCATION FUND,0001622148,HGLB
"PlayAGS, Inc.",0001593548,AGS
EATON VANCE CALIFORNIA MUNICIPAL BOND FUND,0001177161,EVM
"Rent the Runway, Inc.",0001468327,RENT
Cian PLC,0001867752,CIAN
KLDiscovery Inc.,0001752474,KLDI
Global Consumer Acquisition Corp,0001846288,GACQ
MEXICO FUND INC,0000065433,MXF
XOMA Corp,0000791908,XOMA
Investar Holding Corp,0001602658,ISTR
WILLIS LEASE FINANCE CORP,0001018164,WLFC
"Kronos Bio, Inc.",0001741830,KRON
Citi Trends Inc,0001318484,CTRN
EDAP TMS SA,0001041934,EDAP
GEORGIA POWER CO,0000041091,GPJA
ClearBridge MLP & Midstream Total Return Fund Inc.,0001547341,CTR
XAI Octagon Floating Rate & Alternative Income Term Trust,0001703079,XFLT
NUVEEN VIRGINIA QUALITY MUNICIPAL INCOME FUND,0000897421,NPV
"Manning & Napier, Inc.",0001524223,MN
"Outlook Therapeutics, Inc.",0001649989,OTLK
CORNER GROWTH ACQUISITION CORP. 2,0001847513,TRON
LATAM AIRLINES GROUP S.A.,0001047716,LTMAQ
Yunji Inc.,0001759614,YJ
Genie Energy Ltd.,0001528356,GNE
PHOENIX BIOTECH ACQUISITION CORP.,0001870404,PBAX
Liquidia Corp,0001819576,LQDA
"Gatos Silver, Inc.",0001517006,GATO
"FS Bancorp, Inc.",0001530249,FSBW
"AUDACY, INC.",0001067837,AUD
Virtus AllianzGI Diversified Income & Convertible Fund,0001636289,ACV
Panacea Acquisition Corp. II,0001828989,PANA
JOINT Corp,0001612630,JYNT
LCNB CORP,0001074902,LCNB
VMG Consumer Acquisition Corp.,0001875943,VMGA
Maquia Capital Acquisition Corp,0001844419,MAQC
FIDELITY D & D BANCORP INC,0001098151,FDBC
"BNY Mellon Municipal Bond Infrastructure Fund, Inc.",0001565381,DMB
ACACIA RESEARCH CORP,0000934549,ACTG
"VIEMED HEALTHCARE, INC.",0001729149,VMD
"TILE SHOP HOLDINGS, INC.",0001552800,TTSH
COLONY BANKCORP INC,0000711669,CBAN
ESSA Pharma Inc.,0001633932,EPIX
"CLEANSPARK, INC.",0000827876,CLSK
"IR-Med, Inc.",0001839133,IRME
CODORUS VALLEY BANCORP INC,0000806279,CVLY
"Kandi Technologies Group, Inc.",0001316517,KNDI
Athena Consumer Acquisition Corp.,0001869141,ACAQ
KAMADA LTD,0001567529,KMDA
Consolidated Water Co. Ltd.,0000928340,CWCO
SEACOR Marine Holdings Inc.,0001690334,SMHI
WESTPORT FUEL SYSTEMS INC.,0001370416,WPRT
Eaton Vance Municipal Income 2028 Term Trust,0001563696,ETX
Gracell Biotechnologies Inc.,0001826492,GRCL
GABELLI MULTIMEDIA TRUST INC.,0000921671,GGT
"PIONEER MUNICIPAL HIGH INCOME FUND, INC.",0001223026,MHI
"LiveVox Holdings, Inc.",0001723648,LVOX
COMMUNITY FINANCIAL CORP /MD/,0000855874,TCFC
"PIONEER MUNICIPAL HIGH INCOME ADVANTAGE FUND, INC.",0001258943,MAV
Mercury Ecommerce Acquisition Corp,0001849902,MEAC
Springwater Special Situations Corp.,0001838000,SWSS
"Tortoise Midstream Energy Fund, Inc.",0001490286,NTG
Mount Rainier Acquisition Corp.,0001854461,RNER
ZHEN DING RESOURCES INC.,0001594204,RBTK
Qudian Inc.,0001692705,QD
NEUBERGER BERMAN MUNICIPAL FUND INC.,0001178839,NBH
Angel Oak Financial Strategies Income Term Trust,0001745059,FINS
Dynamics Special Purpose Corp.,0001854270,DYNS
"DIEBOLD NIXDORF, Inc",0000028823,DBD
INSEEGO CORP.,0001022652,INSG
MARRONE BIO INNOVATIONS INC,0001441693,MBII
Bank7 Corp.,0001746129,BSVN
Critical Elements Lithium Corp,0001478035,CRECF
"KBS Real Estate Investment Trust II, Inc.",0001411059,KBRS
"Theseus Pharmaceuticals, Inc.",0001745020,THRX
"VistaGen Therapeutics, Inc.",0001411685,VTGN
Ventoux CCM Acquisition Corp.,0001822145,VTAQ
Portman Ridge Finance Corp,0001372807,PTMN
TPB Acquisition Corp I,0001847090,TPBA
Alithya Group inc,0001734520,ALYA
"PIONEER HIGH INCOME FUND, INC.",0001166258,PHT
DLH Holdings Corp.,0000785557,DLHC
CENAQ Energy Corp.,0001841425,CENQ
ORASURE TECHNOLOGIES INC,0001116463,OSUR
Airspan Networks Holdings Inc.,0001823882,MIMO
Oxus Acquisition Corp.,0001852973,OXUS
GOLDMAN SACHS MLP & ENERGY RENAISSANCE FUND,0001612875,GER
GREENHILL & CO INC,0001282977,GHL
Iron Spark I Inc.,0001845601,ISAA
NEUBERGER BERMAN REAL ESTATE SECURITIES INCOME FUND INC,0001261166,NRO
G&P Acquisition Corp.,0001839121,GAPA
CSI Compressco LP,0001449488,CCLP
XL Fleet Corp.,0001772720,XL
Arbor Rapha Capital Bioholdings Corp. I,0001855886,ARCK
L&F Acquisition Corp.,0001823575,LNFA
Duddell Street Acquisition Corp.,0001823466,DSAC
PMV Consumer Acquisition Corp.,0001807765,PMVC
Invesco Trust for Investment Grade New York Municipals,0000883265,VTN
SOPHiA GENETICS SA,0001840706,SOPH
"Alpha Teknova, Inc.",0001850902,TKNO
B. Riley Principal 150 Merger Corp.,0001839360,BRPM
"Akoustis Technologies, Inc.",0001584754,AKTS
cleantech Acquisition Corp.,0001849820,CLAQ
Byrna Technologies Inc.,0001354866,BYRN
Finnovate Acquisition Corp.,0001857855,FNVT
"G1 Therapeutics, Inc.",0001560241,GTHX
Burning Rock Biotech Ltd,0001792267,BNR
Thrive Acquisition Corp,0001863685,THAC
Scholar Rock Holding Corp,0001727196,SRRK
WESTERN ASSET GLOBAL CORPORATE DEFINED OPPORTUNITY FUND INC.,0001472341,GDO
Apeiron Capital Investment Corp.,0001849011,APN
Astrea Acquisition Corp.,0001824211,ASAX
ROC Energy Acquisition Corp.,0001884516,ROC
B. Riley Principal 250 Merger Corp.,0001844211,BRIV
Dune Acquisition Corp,0001817232,DUNE
Arena Fortify Acquisition Corp.,0001849489,AFAC
ALLSPRING GLOBAL DIVIDEND OPPORTUNITY FUND,0001386067,EOD
KLUDEIN I ACQUISITION CORP,0001826671,INKA
"Biomea Fusion, Inc.",0001840439,BMEA
VOXX International Corp,0000807707,VOXX
Exterran Corp,0001635881,EXTN
"Voyager Therapeutics, Inc.",0001640266,VYGR
CoreCard Corp,0000320340,CCRD
Progress Acquisition Corp.,0001833213,PGRW
LAZARD GLOBAL TOTAL RETURN & INCOME FUND INC,0001278211,LGI
SURO CAPITAL CORP.,0001509470,SSSS
"SUTRO BIOPHARMA, INC.",0001382101,STRO
LANTRONIX INC,0001114925,LTRX
PERPETUA RESOURCES CORP.,0001526243,PPTA
"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",0001678130,OPP
Kadem Sustainable Impact Corp,0001843351,KSI
"Population Health Investment Co., Inc.",0001825724,PHIC
